seqid,source,type,start,end,score,strand,phase,gene_id,gene_type,gene_name,level,havana_gene,remap_status,remap_num_mappings,remap_target_status,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,remap_original_location,ont,protein_id,ccdsid,gene_status,remap_substituted_missing_target,transcript_status
chr1,HAVANA,transcript,1663267,1667059,NA,-,NA,ENSG00000215790,protein_coding,SLC35E2,2,OTTHUMG00000000823.6_4,full_contig,1,overlap,ENST00000475229.2_1,processed_transcript,RP1-283E3.5-004,3,NA,OTTHUMT00000100205.3_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1663681,1677431,NA,-,NA,ENSG00000215790,protein_coding,SLC35E2,2,OTTHUMG00000000823.6_4,full_contig,1,overlap,ENST00000246421.4_2,processed_transcript,RP1-283E3.5-001,1,NA,OTTHUMT00000002210.3_2,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1666129,1670996,NA,-,NA,ENSG00000215790,protein_coding,SLC35E2,2,OTTHUMG00000000823.6_4,full_contig,1,new,ENST00000643943.1_1,transcribed_unprocessed_pseudogene,RP1-283E3.5-005,NA,NA,OTTHUMT00000495565.1_1,NA,NA,NA,PGO:0000019,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1682671,1709909,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000341426.9_1,protein_coding,RP1-283E3.6-003,2,CCDS,OTTHUMT00000002769.1_1,NA,NA,NA,NA,ENSP00000341679.5,CCDS30565.1,NA,NA,NA
chr1,HAVANA,transcript,1682671,1710229,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000341991.7_1,protein_coding,RP1-283E3.6-002,1,CCDS,OTTHUMT00000002768.1_1,NA,NA,NA,NA,ENSP00000344340.3,CCDS30565.1,NA,NA,NA
chr1,HAVANA,transcript,1682671,1711508,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000378625.5_1,protein_coding,RP1-283E3.6-001,1,CCDS,OTTHUMT00000002767.1_1,NA,NA,NA,NA,ENSP00000367890.1,CCDS55562.1,NA,NA,NA
chr1,HAVANA,transcript,1683910,1690014,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000342348.9_1,protein_coding,RP1-283E3.6-017,2,CCDS,OTTHUMT00000100202.2_1,NA,NA,NA,NA,ENSP00000339727.5,CCDS55561.1,NA,NA,NA
chr1,HAVANA,transcript,1684414,1685822,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000498806.1_1,nonsense_mediated_decay,RP1-283E3.6-012,3,cds_start_NF,OTTHUMT00000100197.2_1,NA,NA,NA,NA,ENSP00000464137.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1685500,1688707,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000469045.5_1,protein_coding,RP1-283E3.6-016,5,cds_start_NF,OTTHUMT00000100201.3_1,NA,NA,NA,NA,ENSP00000462589.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1685602,1687766,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000480499.5_1,retained_intron,RP1-283E3.6-013,2,NA,OTTHUMT00000100198.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1685604,1686305,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000497747.5_1,retained_intron,RP1-283E3.6-010,2,NA,OTTHUMT00000002776.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1685610,1688463,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000477235.5_1,retained_intron,RP1-283E3.6-009,2,NA,OTTHUMT00000002775.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1685620,1688047,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000489538.1_1,nonsense_mediated_decay,RP1-283E3.6-014,3,cds_start_NF,OTTHUMT00000100199.3_1,NA,NA,NA,NA,ENSP00000462999.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1685642,1686335,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000497615.1_1,retained_intron,RP1-283E3.6-011,2,NA,OTTHUMT00000002777.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1685782,1688667,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000497186.5_1,nonsense_mediated_decay,RP1-283E3.6-008,3,cds_start_NF,OTTHUMT00000002774.3_1,NA,NA,NA,NA,ENSP00000464096.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1687443,1711401,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000492845.6_1,retained_intron,RP1-283E3.6-015,2,NA,OTTHUMT00000100200.3_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1688027,1709858,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000492768.5_1,processed_transcript,RP1-283E3.6-007,3,NA,OTTHUMT00000002773.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1688210,1709858,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000460602.5_1,retained_intron,RP1-283E3.6-006,2,NA,OTTHUMT00000002772.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1693104,1709859,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000464373.1_1,retained_intron,RP1-283E3.6-005,2,NA,OTTHUMT00000002771.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1710596,1711896,NA,-,NA,ENSG00000008130,protein_coding,NADK,2,OTTHUMG00000000942.6_2,full_contig,1,overlap,ENST00000480542.1_1,processed_transcript,RP1-283E3.6-004,5,NA,OTTHUMT00000002770.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,ENSEMBL,transcript,1716724,1822556,NA,-,NA,ENSG00000078369,protein_coding,GNB1,3,OTTHUMG00000000940.8_2,full_contig,1,new,ENST00000610897.4_1,protein_coding,GNB1-209,5,CCDS,NA,NA,NA,NA,NA,ENSP00000481878.1,CCDS34.1,NA,NA,NA
chr1,ENSEMBL,transcript,1716724,1822556,NA,-,NA,ENSG00000078369,protein_coding,GNB1,3,OTTHUMG00000000940.8_2,full_contig,1,new,ENST00000615252.4_1,protein_coding,GNB1-210,5,CCDS,NA,NA,NA,NA,NA,ENSP00000483532.1,CCDS72685.1,NA,NA,NA
chr1,HAVANA,transcript,1716725,1822495,NA,-,NA,ENSG00000078369,protein_coding,GNB1,2,OTTHUMG00000000940.8_2,full_contig,1,overlap,ENST00000378609.8_1,protein_coding,RP1-283E3.7-001,1,CCDS,OTTHUMT00000002762.4_1,NA,NA,NA,NA,ENSP00000367872.3,CCDS34.1,NA,NA,NA
chr1,HAVANA,transcript,1719426,1725636,NA,-,NA,ENSG00000078369,protein_coding,GNB1,2,OTTHUMG00000000940.8_2,full_contig,1,overlap,ENST00000461893.5_1,retained_intron,RP1-283E3.7-003,2,NA,OTTHUMT00000002764.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1720500,1749825,NA,-,NA,ENSG00000078369,protein_coding,GNB1,2,OTTHUMG00000000940.8_2,full_contig,1,overlap,ENST00000471354.1_1,retained_intron,RP1-283E3.7-002,5,not_organism_supported,OTTHUMT00000002763.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1722004,1822275,NA,-,NA,ENSG00000078369,protein_coding,GNB1,1,OTTHUMG00000000940.8_2,full_contig,1,overlap,ENST00000439272.6_1,protein_coding,RP1-283E3.7-005,5,exp_conf,OTTHUMT00000100193.3_1,NA,NA,NA,NA,ENSP00000399741.2,NA,NA,NA,NA
chr1,HAVANA,transcript,1724684,1821840,NA,-,NA,ENSG00000078369,protein_coding,GNB1,2,OTTHUMG00000000940.8_2,full_contig,1,overlap,ENST00000434686.6_1,protein_coding,RP1-283E3.7-007,3,cds_end_NF,OTTHUMT00000100195.2_1,NA,NA,NA,NA,ENSP00000392765.2,NA,NA,NA,NA
chr1,HAVANA,transcript,1735965,1763724,NA,-,NA,ENSG00000078369,protein_coding,GNB1,2,OTTHUMG00000000940.8_2,full_contig,1,overlap,ENST00000437146.1_1,protein_coding,RP1-283E3.7-006,3,cds_end_NF,OTTHUMT00000100194.2_1,NA,NA,NA,NA,ENSP00000416651.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1756427,1756993,NA,-,NA,ENSG00000078369,protein_coding,GNB1,2,OTTHUMG00000000940.8_2,full_contig,1,overlap,ENST00000607589.1_1,retained_intron,RP1-283E3.7-009,NA,NA,OTTHUMT00000470227.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1756427,1822405,NA,-,NA,ENSG00000078369,protein_coding,GNB1,2,OTTHUMG00000000940.8_2,full_contig,1,overlap,ENST00000472614.2_1,processed_transcript,RP1-283E3.7-008,2,NA,OTTHUMT00000100196.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1822910,1824097,NA,+,NA,ENSG00000231050,antisense,RP1-140A9.1,2,OTTHUMG00000000941.1_4,full_contig,1,overlap,ENST00000412228.1_1,antisense,RP1-140A9.1-001,2,basic,OTTHUMT00000002766.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1846266,1848733,NA,+,NA,ENSG00000169885,protein_coding,CALML6,2,OTTHUMG00000000943.2_2,full_contig,1,overlap,ENST00000307786.7_2,protein_coding,RP1-140A9.2-004,1,CCDS,OTTHUMT00000276929.1_2,NA,NA,NA,NA,ENSP00000304643.3,CCDS30566.1,NA,NA,NA
chr1,HAVANA,transcript,1846547,1848733,NA,+,NA,ENSG00000169885,protein_coding,CALML6,1,OTTHUMG00000000943.2_2,full_contig,1,overlap,ENST00000378604.3_2,protein_coding,RP1-140A9.2-001,3,CCDS,OTTHUMT00000002778.2_2,NA,NA,NA,NA,ENSP00000367867.3,CCDS81255.1,NA,NA,NA
chr1,HAVANA,transcript,1846705,1848735,NA,+,NA,ENSG00000169885,protein_coding,CALML6,2,OTTHUMG00000000943.2_2,full_contig,1,overlap,ENST00000482402.1_1,retained_intron,RP1-140A9.2-002,2,NA,OTTHUMT00000002779.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1846848,1848510,NA,+,NA,ENSG00000169885,protein_coding,CALML6,2,OTTHUMG00000000943.2_2,full_contig,1,overlap,ENST00000462293.1_1,processed_transcript,RP1-140A9.2-003,3,NA,OTTHUMT00000002780.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1849029,1850236,NA,-,NA,ENSG00000178821,protein_coding,TMEM52,2,OTTHUMG00000000944.7_3,full_contig,1,overlap,ENST00000378602.3_1,protein_coding,RP1-140A9.3-004,1,appris_alternative_2,OTTHUMT00000002784.2_1,NA,NA,NA,NA,ENSP00000367865.3,NA,NA,NA,NA
chr1,HAVANA,transcript,1849030,1850712,NA,-,NA,ENSG00000178821,protein_coding,TMEM52,2,OTTHUMG00000000944.7_3,full_contig,1,overlap,ENST00000310991.7_1,protein_coding,RP1-140A9.3-001,1,CCDS,OTTHUMT00000002781.1_1,NA,NA,NA,NA,ENSP00000311122.3,CCDS35.1,NA,NA,NA
chr1,HAVANA,transcript,1849284,1850697,NA,-,NA,ENSG00000178821,protein_coding,TMEM52,2,OTTHUMG00000000944.7_3,full_contig,1,overlap,ENST00000378598.4_2,protein_coding,RP1-140A9.3-005,5,dotter_confirmed,OTTHUMT00000100206.4_2,NA,NA,NA,NA,ENSP00000367861.3,NA,NA,NA,NA
chr1,HAVANA,transcript,1849376,1850709,NA,-,NA,ENSG00000178821,protein_coding,TMEM52,2,OTTHUMG00000000944.7_3,full_contig,1,overlap,ENST00000470931.2_1,nonsense_mediated_decay,RP1-140A9.3-003,3,NA,OTTHUMT00000002783.3_1,NA,NA,NA,NA,ENSP00000473350.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1849538,1850708,NA,-,NA,ENSG00000178821,protein_coding,TMEM52,2,OTTHUMG00000000944.7_3,full_contig,1,overlap,ENST00000602604.1_1,retained_intron,RP1-140A9.3-006,3,NA,OTTHUMT00000467499.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1849825,1850708,NA,-,NA,ENSG00000178821,protein_coding,TMEM52,2,OTTHUMG00000000944.7_3,full_contig,1,overlap,ENST00000416272.1_2,protein_coding,RP1-140A9.3-002,3,cds_end_NF,OTTHUMT00000002782.2_2,NA,NA,NA,NA,ENSP00000409669.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1853390,1891413,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,new,ENST00000642590.1_1,protein_coding,RP1-140A9.4-014,NA,RNA_Seq_supported_only,OTTHUMT00000495657.1_1,NA,NA,NA,NA,ENSP00000494671.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1853390,1935276,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,1,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000493964.5_4,protein_coding,RP1-140A9.4-010,5,exp_conf,OTTHUMT00000399604.6_4,NA,NA,NA,NA,ENSP00000417061.2,NA,NA,NA,NA
chr1,HAVANA,transcript,1853396,1859368,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000464311.5_1,retained_intron,RP1-140A9.4-001,2,mRNA_start_NF,OTTHUMT00000002785.3_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1853522,1858842,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000412120.2_1,retained_intron,RP1-140A9.4-003,1,NA,OTTHUMT00000354602.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1877787,1891545,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000493316.5_1,retained_intron,RP1-140A9.4-011,4,NA,OTTHUMT00000399605.6_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1884752,1935276,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000270720.11_1,retained_intron,RP1-140A9.4-007,5,retained_intron_final,OTTHUMT00000003034.4_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1886587,1935153,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000468610.5_1,retained_intron,RP1-140A9.4-004,1,mRNA_end_NF,OTTHUMT00000354810.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1887150,1891547,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000461752.3_1,retained_intron,RP1-140A9.4-012,4,NA,OTTHUMT00000399606.4_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1915110,1935276,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000378592.1_1,retained_intron,RP1-140A9.4-009,2,NA,OTTHUMT00000098491.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1919401,1922368,NA,-,NA,ENSG00000142609,protein_coding,CFAP74,2,OTTHUMG00000000945.17_4,full_contig,1,overlap,ENST00000378590.4_4,protein_coding,RP1-140A9.4-008,3,cds_start_NF,OTTHUMT00000100288.2_4,NA,NA,NA,NA,ENSP00000367853.4,NA,NA,NA,NA
chr1,HAVANA,transcript,1944652,1946969,NA,-,NA,ENSG00000233542,antisense,RP11-547D24.1,2,OTTHUMG00000041065.1_4,full_contig,1,overlap,ENST00000443930.1_1,antisense,RP11-547D24.1-001,2,basic,OTTHUMT00000098494.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1950737,1962197,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,overlap,ENST00000378585.6_2,protein_coding,RP11-547D24.2-001,1,CCDS,OTTHUMT00000098493.3_2,NA,NA,NA,NA,ENSP00000367848.4,CCDS36.1,NA,NA,NA
chr1,HAVANA,transcript,1950768,1961518,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000638411.1_1,protein_coding,RP11-547D24.2-002,5,cds_end_NF,OTTHUMT00000491213.2_1,NA,NA,NA,NA,ENSP00000491632.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1950799,1961451,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000639045.1_1,nonsense_mediated_decay,RP11-547D24.2-004,5,RNA_Seq_supported_only,OTTHUMT00000491222.1_1,NA,NA,NA,NA,ENSP00000491997.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1950799,1961846,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000640067.1_1,protein_coding,RP11-547D24.2-008,5,appris_alternative_2,OTTHUMT00000491223.1_1,NA,NA,NA,NA,ENSP00000491844.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1950799,1962180,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000638604.1_1,retained_intron,RP11-547D24.2-005,5,RNA_Seq_supported_only,OTTHUMT00000491224.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1950818,1961804,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000638771.1_1,protein_coding,RP11-547D24.2-010,3,appris_alternative_2,OTTHUMT00000491225.1_1,NA,NA,NA,NA,ENSP00000492435.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1950826,1957231,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000639935.1_1,retained_intron,RP11-547D24.2-003,2,NA,OTTHUMT00000491214.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1950843,1962095,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000640949.1_1,protein_coding,RP11-547D24.2-018,5,basic,OTTHUMT00000491233.1_1,NA,NA,NA,NA,ENSP00000492500.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1950923,1962156,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000640030.1_1,protein_coding,RP11-547D24.2-013,5,RNA_Seq_supported_only,OTTHUMT00000491226.1_1,NA,NA,NA,NA,ENSP00000491411.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1953754,1961525,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000640423.1_1,processed_transcript,RP11-547D24.2-015,5,RNA_Seq_supported_only,OTTHUMT00000491234.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1955000,1955662,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000639625.1_1,retained_intron,RP11-547D24.2-007,NA,RNA_Seq_supported_only,OTTHUMT00000491227.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1955709,1962151,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000639777.1_1,retained_intron,RP11-547D24.2-011,5,RNA_Seq_supported_only,OTTHUMT00000491228.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1956785,1961153,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000640981.1_1,protein_coding,RP11-547D24.2-014,5,RNA_Seq_supported_only,OTTHUMT00000491229.1_1,NA,NA,NA,NA,ENSP00000491287.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1956965,1960624,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000638763.1_1,protein_coding,RP11-547D24.2-006,5,RNA_Seq_supported_only,OTTHUMT00000491230.1_1,NA,NA,NA,NA,ENSP00000492352.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1957967,1961954,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000639070.1_1,retained_intron,RP11-547D24.2-009,5,RNA_Seq_supported_only,OTTHUMT00000491231.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1958334,1961731,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000640892.1_1,retained_intron,RP11-547D24.2-017,5,RNA_Seq_supported_only,OTTHUMT00000491235.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1958692,1961591,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000640317.1_1,retained_intron,RP11-547D24.2-012,5,RNA_Seq_supported_only,OTTHUMT00000491232.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1959068,1961447,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000638804.1_1,protein_coding,RP11-547D24.2-019,5,RNA_Seq_supported_only,OTTHUMT00000491236.1_1,NA,NA,NA,NA,ENSP00000491871.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1960358,1962156,NA,+,NA,ENSG00000187730,protein_coding,GABRD,2,OTTHUMG00000041064.5_2,full_contig,1,new,ENST00000640688.1_1,retained_intron,RP11-547D24.2-016,3,RNA_Seq_supported_only,OTTHUMT00000491237.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1980642,1981090,NA,-,NA,ENSG00000226969,antisense,RP11-547D24.3,2,OTTHUMG00000041087.1_4,full_contig,1,overlap,ENST00000445600.1_1,antisense,RP11-547D24.3-001,3,NA,OTTHUMT00000098536.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1980743,1981509,NA,-,NA,ENSG00000226969,antisense,RP11-547D24.3,2,OTTHUMG00000041087.1_4,full_contig,1,overlap,ENST00000449154.1_1,antisense,RP11-547D24.3-002,3,basic,OTTHUMT00000098537.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1981909,2116834,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000378567.7_1,protein_coding,RP11-181G12.1-001,1,CCDS,OTTHUMT00000003648.3_1,NA,NA,NA,NA,ENSP00000367830.3,CCDS37.1,NA,NA,NA
chr1,HAVANA,transcript,1981924,2077547,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000468310.5_1,protein_coding,RP11-181G12.1-007,5,cds_end_NF,OTTHUMT00000098531.9_1,NA,NA,NA,NA,ENSP00000424945.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1981942,1987199,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000484419.1_1,retained_intron,RP11-181G12.1-013,2,NA,OTTHUMT00000317169.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1982247,1991030,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,1,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000503297.1_2,protein_coding,RP11-181G12.1-026,5,exp_conf,OTTHUMT00000366186.3_2,NA,NA,NA,NA,ENSP00000421587.1,NA,NA,NA,NA
chr1,HAVANA,transcript,1986880,2002975,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000479566.5_1,processed_transcript,RP11-181G12.1-008,3,NA,OTTHUMT00000098532.2_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,1987118,2066786,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000466651.5_1,processed_transcript,RP11-181G12.1-014,5,NA,OTTHUMT00000317170.1_1,NA,NA,NA,NA,NA,NA,NA,NA,NA
chr1,HAVANA,transcript,2004901,2116829,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000400921.6_1,protein_coding,RP11-181G12.1-009,1,CCDS,OTTHUMT00000098533.3_1,NA,NA,NA,NA,ENSP00000383712.2,CCDS41229.1,NA,NA,NA
chr1,HAVANA,transcript,2005158,2077525,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000495347.5_3,protein_coding,RP11-181G12.1-020,4,cds_end_NF,OTTHUMT00000317176.3_3,NA,NA,NA,NA,ENSP00000427085.1,NA,NA,NA,NA
chr1,HAVANA,transcript,2005425,2116629,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000461106.6_1,protein_coding,RP11-181G12.1-015,2,CCDS,OTTHUMT00000317171.2_1,NA,NA,NA,NA,ENSP00000426412.1,CCDS55563.1,NA,NA,NA
chr1,HAVANA,transcript,2006127,2082275,NA,+,NA,ENSG00000067606,protein_coding,PRKCZ,2,OTTHUMG00000001238.13_3,full_contig,1,overlap,ENST00000461465.5_1,protein_coding,RP11-181G12.1-016,4,cds_end_NF,OTTHUMT00000317172.3_1,NA,NA,NA,NA,ENSP00000462105.1,NA,NA,NA,NA
