seqid,source,type,start,end,score,strand,phase,gene_id,gene_type,gene_name,level,havana_gene,remap_status,remap_num_mappings,remap_target_status,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,remap_original_location,ont,protein_id,ccdsid,gene_status,remap_substituted_missing_target,transcript_status
chr1,HAVANA,exon,911879,912021,NA,-,NA,ENSG00000187642,protein_coding,PERM1,2,OTTHUMG00000040757.3_2,full_contig,NA,NA,ENST00000479361.1_1,retained_intron,RP11-54O7.8-002,1,NA,OTTHUMT00000101761.1_1,1,ENSE00001902329.1_1,chr1:-:976499-976641,NA,NA,NA,NA,NA,NA
chr1,HAVANA,exon,910585,911649,NA,-,NA,ENSG00000187642,protein_coding,PERM1,2,OTTHUMG00000040757.3_2,full_contig,NA,NA,ENST00000479361.1_1,retained_intron,RP11-54O7.8-002,1,NA,OTTHUMT00000101761.1_1,2,ENSE00001827921.1_1,chr1:-:975205-976269,NA,NA,NA,NA,NA,NA
chr1,ENSEMBL,exon,914261,916409,NA,-,NA,ENSG00000187642,protein_coding,PERM1,3,OTTHUMG00000040757.3_2,full_contig,NA,NA,ENST00000433179.3_1,protein_coding,PERM1-202,5,CCDS,NA,1,ENSE00003728856.1_1,chr1:-:978881-981029,NA,ENSP00000414022.3,CCDS76083.1,NA,NA,NA
chr1,ENSEMBL,exon,911879,912004,NA,-,NA,ENSG00000187642,protein_coding,PERM1,3,OTTHUMG00000040757.3_2,full_contig,NA,NA,ENST00000433179.3_1,protein_coding,PERM1-202,5,CCDS,NA,2,ENSE00001389758.1_1,chr1:-:976499-976624,NA,ENSP00000414022.3,CCDS76083.1,NA,NA,NA
chr1,ENSEMBL,exon,910585,911649,NA,-,NA,ENSG00000187642,protein_coding,PERM1,3,OTTHUMG00000040757.3_2,full_contig,NA,NA,ENST00000433179.3_1,protein_coding,PERM1-202,5,CCDS,NA,3,ENSE00002263633.2_1,chr1:-:975205-976269,NA,ENSP00000414022.3,CCDS76083.1,NA,NA,NA
chr1,HAVANA,exon,931346,933431,NA,-,NA,ENSG00000272512,lincRNA,RP11-54O7.17,2,OTTHUMG00000185581.1_4,full_contig,NA,NA,ENST00000606034.1_2,lincRNA,RP11-54O7.17-001,NA,basic,OTTHUMT00000470770.1_2,1,ENSE00003700959.1_1,chr1:-:995966-998051,NA,NA,NA,NA,NA,NA
chr1,HAVANA,exon,935072,935552,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000428771.6_2,protein_coding,RP11-54O7.9-002,2,CCDS,OTTHUMT00000097945.2_2,1,ENSE00002066325.1_1,chr1:-:999692-1000172,NA,ENSP00000393198.2,CCDS44034.1,NA,NA,NA
chr1,HAVANA,exon,934906,934993,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000428771.6_2,protein_coding,RP11-54O7.9-002,2,CCDS,OTTHUMT00000097945.2_2,2,ENSE00001801835.1_1,chr1:-:999526-999613,NA,ENSP00000393198.2,CCDS44034.1,NA,NA,NA
chr1,HAVANA,exon,934342,934812,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000428771.6_2,protein_coding,RP11-54O7.9-002,2,CCDS,OTTHUMT00000097945.2_2,3,ENSE00001766880.1_1,chr1:-:998962-999432,NA,ENSP00000393198.2,CCDS44034.1,NA,NA,NA
chr1,HAVANA,exon,935246,935491,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000304952.10_2,protein_coding,RP11-54O7.9-001,1,CCDS,OTTHUMT00000097944.1_2,1,ENSE00001424451.5_1,chr1:-:999866-1000111,NA,ENSP00000304595.6,CCDS5.1,NA,NA,NA
chr1,HAVANA,exon,935072,935167,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000304952.10_2,protein_coding,RP11-54O7.9-001,1,CCDS,OTTHUMT00000097944.1_2,2,ENSE00001374237.1_1,chr1:-:999692-999787,NA,ENSP00000304595.6,CCDS5.1,NA,NA,NA
chr1,HAVANA,exon,934906,934993,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000304952.10_2,protein_coding,RP11-54O7.9-001,1,CCDS,OTTHUMT00000097944.1_2,3,ENSE00001801835.1_1,chr1:-:999526-999613,NA,ENSP00000304595.6,CCDS5.1,NA,NA,NA
chr1,HAVANA,exon,934344,934812,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000304952.10_2,protein_coding,RP11-54O7.9-001,1,CCDS,OTTHUMT00000097944.1_2,4,ENSE00001934557.1_1,chr1:-:998964-999432,NA,ENSP00000304595.6,CCDS5.1,NA,NA,NA
chr1,HAVANA,exon,934906,935476,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000481869.1_1,retained_intron,RP11-54O7.9-003,2,NA,OTTHUMT00000097946.1_1,1,ENSE00001854075.1_1,chr1:-:999526-1000096,NA,NA,NA,NA,NA,NA
chr1,HAVANA,exon,934346,934812,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000481869.1_1,retained_intron,RP11-54O7.9-003,2,NA,OTTHUMT00000097946.1_1,2,ENSE00001952216.1_1,chr1:-:998966-999432,NA,NA,NA,NA,NA,NA
chr1,HAVANA,exon,935246,935361,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000484667.2_1,protein_coding,RP11-54O7.9-004,3,basic,OTTHUMT00000366973.1_1,1,ENSE00002021607.1_1,chr1:-:999866-999981,NA,ENSP00000425085.1,NA,NA,NA,NA
chr1,HAVANA,exon,934906,934993,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000484667.2_1,protein_coding,RP11-54O7.9-004,3,basic,OTTHUMT00000366973.1_1,2,ENSE00001801835.1_1,chr1:-:999526-999613,NA,ENSP00000425085.1,NA,NA,NA,NA
chr1,HAVANA,exon,934350,934812,NA,-,NA,ENSG00000188290,protein_coding,HES4,2,OTTHUMG00000040758.2_3,full_contig,NA,NA,ENST00000484667.2_1,protein_coding,RP11-54O7.9-004,3,basic,OTTHUMT00000366973.1_1,3,ENSE00001480840.3_1,chr1:-:998970-999432,NA,ENSP00000425085.1,NA,NA,NA,NA
chr1,HAVANA,exon,936518,936661,NA,+,NA,ENSG00000187608,protein_coding,ISG15,2,OTTHUMG00000040777.3_4,full_contig,NA,NA,ENST00000624697.3_3,protein_coding,RP11-54O7.12-002,3,appris_alternative_2,OTTHUMT00000479384.1_3,1,ENSE00003759395.1_1,chr1:+:1001138-1001281,NA,ENSP00000485643.1,NA,NA,NA,NA
chr1,HAVANA,exon,943574,943659,NA,+,NA,ENSG00000187608,protein_coding,ISG15,2,OTTHUMG00000040777.3_4,full_contig,NA,NA,ENST00000624697.3_3,protein_coding,RP11-54O7.12-002,3,appris_alternative_2,OTTHUMT00000479384.1_3,2,ENSE00003755395.1_1,chr1:+:1008194-1008279,NA,ENSP00000485643.1,NA,NA,NA,NA
chr1,HAVANA,exon,949364,949921,NA,+,NA,ENSG00000187608,protein_coding,ISG15,2,OTTHUMG00000040777.3_4,full_contig,NA,NA,ENST00000624697.3_3,protein_coding,RP11-54O7.12-002,3,appris_alternative_2,OTTHUMT00000479384.1_3,3,ENSE00003760003.1_1,chr1:+:1013984-1014541,NA,ENSP00000485643.1,NA,NA,NA,NA
chr1,HAVANA,exon,936525,936643,NA,+,NA,ENSG00000187608,protein_coding,ISG15,2,OTTHUMG00000040777.3_4,full_contig,NA,NA,ENST00000624652.1_4,protein_coding,RP11-54O7.12-003,3,cds_end_NF,OTTHUMT00000479385.2_4,1,ENSE00003755319.1_1,chr1:+:1001145-1001263,NA,ENSP00000485313.1,NA,NA,NA,NA
chr1,HAVANA,exon,943574,943659,NA,+,NA,ENSG00000187608,protein_coding,ISG15,2,OTTHUMG00000040777.3_4,full_contig,NA,NA,ENST00000624652.1_4,protein_coding,RP11-54O7.12-003,3,cds_end_NF,OTTHUMT00000479385.2_4,2,ENSE00003755395.1_1,chr1:+:1008194-1008279,NA,ENSP00000485313.1,NA,NA,NA,NA
chr1,HAVANA,exon,949364,949815,NA,+,NA,ENSG00000187608,protein_coding,ISG15,2,OTTHUMG00000040777.3_4,full_contig,NA,NA,ENST00000624652.1_4,protein_coding,RP11-54O7.12-003,3,cds_end_NF,OTTHUMT00000479385.2_4,3,ENSE00003756535.1_1,chr1:+:1013984-1014435,NA,ENSP00000485313.1,NA,NA,NA,NA
chr1,HAVANA,exon,948803,948956,NA,+,NA,ENSG00000187608,protein_coding,ISG15,2,OTTHUMG00000040777.3_4,full_contig,NA,NA,ENST00000379389.4_3,protein_coding,RP11-54O7.12-001,1,CCDS,OTTHUMT00000097989.1_3,1,ENSE00001480807.4_1,chr1:+:1013423-1013576,NA,ENSP00000368699.4,CCDS6.1,NA,NA,NA
chr1,HAVANA,exon,949364,949920,NA,+,NA,ENSG00000187608,protein_coding,ISG15,2,OTTHUMG00000040777.3_4,full_contig,NA,NA,ENST00000379389.4_3,protein_coding,RP11-54O7.12-001,1,CCDS,OTTHUMT00000097989.1_3,2,ENSE00001480799.4_1,chr1:+:1013984-1014540,NA,ENSP00000368699.4,CCDS6.1,NA,NA,NA
chr1,HAVANA,exon,943456,943609,NA,-,NA,ENSG00000231702,processed_pseudogene,RP11-54O7.10,2,OTTHUMG00000040759.3_4,full_contig,NA,NA,ENST00000423619.2_1,processed_pseudogene,RP11-54O7.10-001,NA,basic,OTTHUMT00000097947.3_1,1,ENSE00001736965.2_1,chr1:-:1008076-1008229,PGO:0000004,NA,NA,NA,NA,NA
chr1,HAVANA,exon,948297,948573,NA,-,NA,ENSG00000224969,antisense,RP11-54O7.11,1,OTTHUMG00000040779.1_4,full_contig,NA,NA,ENST00000458555.1_1,antisense,RP11-54O7.11-001,2,exp_conf,OTTHUMT00000097998.1_1,1,ENSE00001740160.1_1,chr1:-:1012917-1013193,NA,NA,NA,NA,NA,NA
chr1,HAVANA,exon,947377,947570,NA,-,NA,ENSG00000224969,antisense,RP11-54O7.11,1,OTTHUMG00000040779.1_4,full_contig,NA,NA,ENST00000458555.1_1,antisense,RP11-54O7.11-001,2,exp_conf,OTTHUMT00000097998.1_1,2,ENSE00001614353.1_1,chr1:-:1011997-1012190,NA,NA,NA,NA,NA,NA
chr1,HAVANA,exon,955503,955753,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,1,ENSE00002277560.1_1,chr1:+:1020123-1020373,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,957581,957842,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,2,ENSE00001673004.1_1,chr1:+:1022201-1022462,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,970657,970704,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,3,ENSE00003635914.1_1,chr1:+:1035277-1035324,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,976045,976260,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,4,ENSE00003677060.1_1,chr1:+:1040665-1040880,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,976553,976777,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,5,ENSE00003472518.1_1,chr1:+:1041173-1041397,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,976858,977082,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,6,ENSE00001627476.1_1,chr1:+:1041478-1041702,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,977336,977542,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,7,ENSE00001700910.1_1,chr1:+:1041956-1042162,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,978619,978837,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,8,ENSE00001605257.1_1,chr1:+:1043239-1043457,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,978918,979112,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,9,ENSE00001701194.1_1,chr1:+:1043538-1043732,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,979203,979403,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,10,ENSE00001762402.1_1,chr1:+:1043823-1044023,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,979489,979637,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,11,ENSE00001653556.1_1,chr1:+:1044109-1044257,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,979714,979819,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,12,ENSE00001773423.1_1,chr1:+:1044334-1044439,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,980541,980657,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,13,ENSE00001688790.1_1,chr1:+:1045161-1045277,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,980739,980903,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,14,ENSE00001737074.1_1,chr1:+:1045359-1045523,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,981113,981256,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,15,ENSE00003686258.1_1,chr1:+:1045733-1045876,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,981344,981468,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,16,ENSE00003684009.1_1,chr1:+:1045964-1046088,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,981540,981645,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,17,ENSE00001652878.1_1,chr1:+:1046160-1046265,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,981777,982115,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,18,ENSE00001750513.1_1,chr1:+:1046397-1046735,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,982200,982337,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,19,ENSE00001787340.1_1,chr1:+:1046820-1046957,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,982707,982834,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,20,ENSE00001622111.1_1,chr1:+:1047327-1047454,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,982953,983067,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,21,ENSE00003529542.1_1,chr1:+:1047573-1047687,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,983156,983275,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,22,ENSE00001667688.1_1,chr1:+:1047776-1047895,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,983392,983745,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,23,ENSE00001650172.1_1,chr1:+:1048012-1048365,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,984247,984439,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,24,ENSE00001641464.1_1,chr1:+:1048867-1049059,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,984616,984831,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,25,ENSE00001706121.1_1,chr1:+:1049236-1049451,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,984946,985175,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,26,ENSE00001622861.1_1,chr1:+:1049566-1049795,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,985283,985417,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,27,ENSE00001756488.1_1,chr1:+:1049903-1050037,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,985613,985709,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,28,ENSE00001657020.1_1,chr1:+:1050233-1050329,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,985807,985971,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,29,ENSE00001693596.1_1,chr1:+:1050427-1050591,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,986106,986217,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,30,ENSE00001367302.1_1,chr1:+:1050726-1050837,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,986633,986749,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,31,ENSE00001385905.1_1,chr1:+:1051253-1051369,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,986833,987025,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,32,ENSE00001374645.1_1,chr1:+:1051453-1051645,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,987108,987195,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,33,ENSE00001381606.1_1,chr1:+:1051728-1051815,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,989133,989357,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,34,ENSE00002692404.1_1,chr1:+:1053753-1053977,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,989828,989931,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,35,ENSE00003619422.1_1,chr1:+:1054448-1054551,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,HAVANA,exon,990204,991496,NA,+,NA,ENSG00000188157,protein_coding,AGRN,2,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000379370.6_1,protein_coding,RP11-54O7.13-001,1,CCDS,OTTHUMT00000097990.2_1,36,ENSE00001883271.1_1,chr1:+:1054824-1056116,NA,ENSP00000368678.2,CCDS30551.1,NA,NA,NA
chr1,ENSEMBL,exon,955503,955753,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,1,ENSE00003750832.1_1,chr1:+:1020123-1020373,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,957581,957842,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,2,ENSE00003721289.1_1,chr1:+:1022201-1022462,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,970657,970704,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,3,ENSE00003635914.1_1,chr1:+:1035277-1035324,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,976045,976260,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,4,ENSE00003677060.1_1,chr1:+:1040665-1040880,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,976553,976777,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,5,ENSE00003472518.1_1,chr1:+:1041173-1041397,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,976858,977082,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,6,ENSE00001627476.1_1,chr1:+:1041478-1041702,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,977336,977542,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,7,ENSE00001700910.1_1,chr1:+:1041956-1042162,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,978619,978837,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,8,ENSE00001605257.1_1,chr1:+:1043239-1043457,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,978918,979112,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,9,ENSE00001701194.1_1,chr1:+:1043538-1043732,NA,ENSP00000484607.1,NA,NA,NA,NA
chr1,ENSEMBL,exon,979203,979403,NA,+,NA,ENSG00000188157,protein_coding,AGRN,3,OTTHUMG00000040778.5_4,full_contig,NA,NA,ENST00000620552.4_1,protein_coding,AGRN-210,5,basic,NA,10,ENSE00001762402.1_1,chr1:+:1043823-1044023,NA,ENSP00000484607.1,NA,NA,NA,NA
